RegionID,zip_code,State,City,CountyName,year,price,wfh_share,population,median_income
95982,90001,CA,Florence-Graham,Los Angeles County,2013,184912.71200928322,64.6,54760.0,35097.0
95982,90001,CA,Florence-Graham,Los Angeles County,2014,225886.25597345488,64.1,56314.0,34050.0
95982,90001,CA,Florence-Graham,Los Angeles County,2015,253188.79251305092,63.8,57227.0,33887.0
95982,90001,CA,Florence-Graham,Los Angeles County,2016,273868.654665597,65.5,57942.0,34323.0
95982,90001,CA,Florence-Graham,Los Angeles County,2017,315517.52506195894,66.0,58738.0,35660.0
95982,90001,CA,Florence-Graham,Los Angeles County,2018,373583.6563964781,66.6,58975.0,38521.0
95982,90001,CA,Florence-Graham,Los Angeles County,2019,406834.42393543245,67.5,59832.0,43360.0
95982,90001,CA,Florence-Graham,Los Angeles County,2020,437782.77833906445,68.4,58974.0,48011.0
95982,90001,CA,Florence-Graham,Los Angeles County,2021,491823.3835918359,68.4,58245.0,52806.0
95982,90001,CA,Florence-Graham,Los Angeles County,2022,545886.8299768658,68.8,57652.0,57698.0
95982,90001,CA,Florence-Graham,Los Angeles County,2023,557682.8425287802,69.9,56403.0,60751.0
95983,90002,CA,Los Angeles,Los Angeles County,2013,178751.7450406667,68.9,49475.0,31258.0
95983,90002,CA,Los Angeles,Los Angeles County,2014,219927.4396147266,65.8,50098.0,30214.0
95983,90002,CA,Los Angeles,Los Angeles County,2015,249799.03294597534,66.6,50626.0,30413.0
95983,90002,CA,Los Angeles,Los Angeles County,2016,274219.4139751312,66.0,51826.0,32520.0
95983,90002,CA,Los Angeles,Los Angeles County,2017,311410.3034947074,66.6,52856.0,34000.0
95983,90002,CA,Los Angeles,Los Angeles County,2018,367421.9777687301,67.1,53111.0,35410.0
95983,90002,CA,Los Angeles,Los Angeles County,2019,403914.569442798,68.2,53302.0,37285.0
95983,90002,CA,Los Angeles,Los Angeles County,2020,436232.46494899824,68.1,53402.0,42245.0
95983,90002,CA,Los Angeles,Los Angeles County,2021,498062.1314743003,67.3,54384.0,46159.0
95983,90002,CA,Los Angeles,Los Angeles County,2022,551526.537652349,66.9,53108.0,54221.0
95983,90002,CA,Los Angeles,Los Angeles County,2023,564069.5610327764,68.4,52735.0,56158.0
95984,90003,CA,Los Angeles,Los Angeles County,2013,187339.1023525717,59.8,66200.0,29686.0
95984,90003,CA,Los Angeles,Los Angeles County,2014,233609.90446925597,58.9,66913.0,30016.0
95984,90003,CA,Los Angeles,Los Angeles County,2015,259135.8893537321,61.4,69502.0,30805.0
95984,90003,CA,Los Angeles,Los Angeles County,2016,282513.09941256855,63.8,70208.0,31878.0
95984,90003,CA,Los Angeles,Los Angeles County,2017,325731.6035140977,64.6,70490.0,34397.0
95984,90003,CA,Los Angeles,Los Angeles County,2018,384068.9124237125,67.6,72741.0,37226.0
95984,90003,CA,Los Angeles,Los Angeles County,2019,421195.55224896106,69.5,73730.0,40598.0
95984,90003,CA,Los Angeles,Los Angeles County,2020,455751.5019719378,67.6,74117.0,42220.0
95984,90003,CA,Los Angeles,Los Angeles County,2021,514572.8628785959,68.4,75190.0,47733.0
95984,90003,CA,Los Angeles,Los Angeles County,2022,567187.1428100213,68.8,75024.0,51275.0
95984,90003,CA,Los Angeles,Los Angeles County,2023,575801.7702309174,68.3,71708.0,54781.0
95985,90004,CA,Los Angeles,Los Angeles County,2013,688211.6178819112,56.9,62760.0,37976.0
95985,90004,CA,Los Angeles,Los Angeles County,2014,795449.0719368259,58.2,63547.0,38493.0
95985,90004,CA,Los Angeles,Los Angeles County,2015,861373.2877101828,61.4,64008.0,40612.0
95985,90004,CA,Los Angeles,Los Angeles County,2016,844529.2891713377,63.5,63095.0,43180.0
95985,90004,CA,Los Angeles,Los Angeles County,2017,939568.8010672443,64.7,62733.0,46581.0
95985,90004,CA,Los Angeles,Los Angeles County,2018,1107883.6064308814,66.0,61586.0,48754.0
95985,90004,CA,Los Angeles,Los Angeles County,2019,1166736.9059205146,66.1,60541.0,49675.0
95985,90004,CA,Los Angeles,Los Angeles County,2020,1214928.4312463682,62.9,61105.0,52775.0
95985,90004,CA,Los Angeles,Los Angeles County,2021,1336678.6578457234,59.5,59621.0,54947.0
95985,90004,CA,Los Angeles,Los Angeles County,2022,1463187.0671549442,56.2,58833.0,58420.0
95985,90004,CA,Los Angeles,Los Angeles County,2023,1458836.4351529104,54.7,58844.0,62655.0
95986,90005,CA,Los Angeles,Los Angeles County,2013,555150.8266193658,42.7,39548.0,31893.0
95986,90005,CA,Los Angeles,Los Angeles County,2014,633782.8080888062,44.6,38638.0,31214.0
95986,90005,CA,Los Angeles,Los Angeles County,2015,678855.456661157,46.3,38979.0,31142.0
95986,90005,CA,Los Angeles,Los Angeles County,2016,696915.7236532142,49.9,39338.0,31485.0
95986,90005,CA,Los Angeles,Los Angeles County,2017,756590.001897525,50.1,39562.0,32461.0
95986,90005,CA,Los Angeles,Los Angeles County,2018,843081.0842165654,52.2,39479.0,35149.0
95986,90005,CA,Los Angeles,Los Angeles County,2019,876440.0350630729,52.2,39732.0,38491.0
95986,90005,CA,Los Angeles,Los Angeles County,2020,892089.0380161001,50.1,38885.0,42398.0
95986,90005,CA,Los Angeles,Los Angeles County,2021,963602.8642112886,50.9,36910.0,44913.0
95986,90005,CA,Los Angeles,Los Angeles County,2022,1005929.0900217172,54.0,37754.0,49226.0
95986,90005,CA,Los Angeles,Los Angeles County,2023,961353.4012476372,52.8,38747.0,52755.0
95987,90006,CA,Los Angeles,Los Angeles County,2013,383651.7734646357,43.9,59498.0,30961.0
95987,90006,CA,Los Angeles,Los Angeles County,2014,440038.4929153241,42.9,61419.0,31403.0
95987,90006,CA,Los Angeles,Los Angeles County,2015,474904.91531017964,45.3,61625.0,31521.0
95987,90006,CA,Los Angeles,Los Angeles County,2016,497940.7078431305,47.0,61230.0,31993.0
95987,90006,CA,Los Angeles,Los Angeles County,2017,546072.6683196718,48.7,62329.0,33790.0
95987,90006,CA,Los Angeles,Los Angeles County,2018,631711.1222363195,50.6,61698.0,35411.0
95987,90006,CA,Los Angeles,Los Angeles County,2019,658703.38390562,53.0,59576.0,37072.0
95987,90006,CA,Los Angeles,Los Angeles County,2020,692933.930828262,53.2,58560.0,37375.0
95987,90006,CA,Los Angeles,Los Angeles County,2021,751579.1811102094,53.5,57136.0,41068.0
95987,90006,CA,Los Angeles,Los Angeles County,2022,806839.9920799248,55.4,56628.0,47599.0
95987,90006,CA,Los Angeles,Los Angeles County,2023,789534.6855469422,56.7,55192.0,49847.0
95988,90007,CA,Los Angeles,Los Angeles County,2013,294137.96344058495,43.9,43173.0,22420.0
95988,90007,CA,Los Angeles,Los Angeles County,2014,359394.7745663587,44.2,43779.0,22646.0
95988,90007,CA,Los Angeles,Los Angeles County,2015,401344.46597679605,44.2,43426.0,22304.0
95988,90007,CA,Los Angeles,Los Angeles County,2016,423841.27014555084,45.8,41979.0,22485.0
95988,90007,CA,Los Angeles,Los Angeles County,2017,486524.6840705169,45.9,41221.0,23070.0
95988,90007,CA,Los Angeles,Los Angeles County,2018,590315.1862888917,46.8,41716.0,25226.0
95988,90007,CA,Los Angeles,Los Angeles County,2019,649028.8647621926,47.0,42433.0,27406.0
95988,90007,CA,Los Angeles,Los Angeles County,2020,714460.3798175529,46.9,42380.0,30530.0
95988,90007,CA,Los Angeles,Los Angeles County,2021,785895.3331881328,45.9,41270.0,33222.0
95988,90007,CA,Los Angeles,Los Angeles County,2022,867991.7169511457,45.6,41004.0,36326.0
95988,90007,CA,Los Angeles,Los Angeles County,2023,865788.3261074276,44.0,39253.0,36032.0
95989,90008,CA,Los Angeles,Los Angeles County,2013,370313.6808095754,69.2,33280.0,38210.0
95989,90008,CA,Los Angeles,Los Angeles County,2014,432828.48240772384,69.4,33012.0,36180.0
95989,90008,CA,Los Angeles,Los Angeles County,2015,471075.6448274096,71.1,31837.0,36564.0
95989,90008,CA,Los Angeles,Los Angeles County,2016,501120.5920139788,72.5,32060.0,36134.0
95989,90008,CA,Los Angeles,Los Angeles County,2017,568308.4367471436,71.6,32359.0,36641.0
95989,90008,CA,Los Angeles,Los Angeles County,2018,691537.0944782767,73.7,31739.0,39907.0
95989,90008,CA,Los Angeles,Los Angeles County,2019,765209.4084412222,75.5,31754.0,43364.0
95989,90008,CA,Los Angeles,Los Angeles County,2020,831668.3350114144,71.8,31900.0,47230.0
95989,90008,CA,Los Angeles,Los Angeles County,2021,959784.1128833011,68.3,31046.0,49379.0
95989,90008,CA,Los Angeles,Los Angeles County,2022,1082249.1798903926,66.5,33076.0,57880.0
95989,90008,CA,Los Angeles,Los Angeles County,2023,1034907.1603269074,67.6,33443.0,61822.0
95991,90010,CA,Los Angeles,Los Angeles County,2013,601944.8657754892,58.3,4133.0,51359.0
95991,90010,CA,Los Angeles,Los Angeles County,2014,676189.8077421727,55.0,3792.0,47308.0
95991,90010,CA,Los Angeles,Los Angeles County,2015,730289.991135018,48.0,3740.0,45786.0
95991,90010,CA,Los Angeles,Los Angeles County,2016,755768.1687169378,51.0,3524.0,47569.0
95991,90010,CA,Los Angeles,Los Angeles County,2017,807285.9847433275,47.4,3759.0,47115.0
95991,90010,CA,Los Angeles,Los Angeles County,2018,893096.3832334519,60.2,3702.0,61849.0
95991,90010,CA,Los Angeles,Los Angeles County,2019,934883.3438559283,55.9,3822.0,63112.0
95991,90010,CA,Los Angeles,Los Angeles County,2020,944446.4130292153,50.6,4108.0,70500.0
95991,90010,CA,Los Angeles,Los Angeles County,2021,985844.3834321239,42.9,4313.0,76547.0
95991,90010,CA,Los Angeles,Los Angeles County,2022,1038114.2197507262,43.6,4185.0,92454.0
95991,90010,CA,Los Angeles,Los Angeles County,2023,1010458.6239473107,39.9,4478.0,100901.0
95992,90011,CA,Los Angeles,Los Angeles County,2013,186977.99964840384,53.9,100882.0,30171.0
95992,90011,CA,Los Angeles,Los Angeles County,2014,230974.6941806467,54.7,102926.0,29889.0
95992,90011,CA,Los Angeles,Los Angeles County,2015,258950.4065751318,54.2,104058.0,30251.0
95992,90011,CA,Los Angeles,Los Angeles County,2016,281203.58103136305,54.7,104762.0,31684.0
95992,90011,CA,Los Angeles,Los Angeles County,2017,323280.9385355784,58.0,108051.0,33824.0
95992,90011,CA,Los Angeles,Los Angeles County,2018,382933.1389869082,59.5,109414.0,36954.0
95992,90011,CA,Los Angeles,Los Angeles County,2019,417005.9468369426,58.7,111165.0,40940.0
95992,90011,CA,Los Angeles,Los Angeles County,2020,451692.03001120285,58.8,110750.0,44616.0
95992,90011,CA,Los Angeles,Los Angeles County,2021,511111.00754092395,58.9,109511.0,47126.0
95992,90011,CA,Los Angeles,Los Angeles County,2022,561036.4844068914,57.4,106042.0,51819.0
95992,90011,CA,Los Angeles,Los Angeles County,2023,566377.1597312061,56.1,102784.0,53781.0
95993,90012,CA,Los Angeles,Los Angeles County,2013,333849.93939105835,56.8,29528.0,28879.0
95993,90012,CA,Los Angeles,Los Angeles County,2014,397806.05599654285,58.4,30029.0,29492.0
95993,90012,CA,Los Angeles,Los Angeles County,2015,439624.2819910616,57.2,30860.0,31576.0
95993,90012,CA,Los Angeles,Los Angeles County,2016,461196.36966714315,57.0,32543.0,32712.0
95993,90012,CA,Los Angeles,Los Angeles County,2017,501482.22393451346,56.7,33783.0,38786.0
95993,90012,CA,Los Angeles,Los Angeles County,2018,558753.4756990579,57.6,35913.0,42275.0
95993,90012,CA,Los Angeles,Los Angeles County,2019,582327.161662782,58.7,36552.0,47027.0
95993,90012,CA,Los Angeles,Los Angeles County,2020,592713.7138507281,57.5,37268.0,49905.0
95993,90012,CA,Los Angeles,Los Angeles County,2021,629720.2940462332,54.6,39709.0,53278.0
95993,90012,CA,Los Angeles,Los Angeles County,2022,659232.838104916,53.9,38430.0,58444.0
95993,90012,CA,Los Angeles,Los Angeles County,2023,648353.3901273838,52.3,37463.0,67635.0
95994,90013,CA,Los Angeles,Los Angeles County,2013,343609.52356791747,43.9,10256.0,20271.0
95994,90013,CA,Los Angeles,Los Angeles County,2014,413552.90343092376,47.2,10575.0,21120.0
95994,90013,CA,Los Angeles,Los Angeles County,2015,476205.0966607533,49.5,11299.0,19887.0
95994,90013,CA,Los Angeles,Los Angeles County,2016,529500.2787343017,44.5,11668.0,22058.0
95994,90013,CA,Los Angeles,Los Angeles County,2017,580569.8300641425,42.1,11957.0,22808.0
95994,90013,CA,Los Angeles,Los Angeles County,2018,645729.9538517484,41.2,11937.0,21676.0
95994,90013,CA,Los Angeles,Los Angeles County,2019,657003.9240828847,38.7,12559.0,22316.0
95994,90013,CA,Los Angeles,Los Angeles County,2020,654497.6383018438,37.0,13009.0,21175.0
95994,90013,CA,Los Angeles,Los Angeles County,2021,646238.0183580485,41.0,13413.0,22291.0
95994,90013,CA,Los Angeles,Los Angeles County,2022,633826.8051769253,41.0,14587.0,24853.0
95994,90013,CA,Los Angeles,Los Angeles County,2023,593877.837572326,39.5,14891.0,32848.0
95995,90014,CA,Los Angeles,Los Angeles County,2013,257232.43503753317,43.2,6008.0,16551.0
95995,90014,CA,Los Angeles,Los Angeles County,2014,340265.153801142,45.7,6659.0,17134.0
95995,90014,CA,Los Angeles,Los Angeles County,2015,398856.7273066542,42.1,7006.0,23642.0
95995,90014,CA,Los Angeles,Los Angeles County,2016,453477.7854300427,46.6,7191.0,23580.0
95995,90014,CA,Los Angeles,Los Angeles County,2017,534950.5884635235,44.5,7408.0,37619.0
95995,90014,CA,Los Angeles,Los Angeles County,2018,625895.0606867187,43.0,8335.0,35857.0
95995,90014,CA,Los Angeles,Los Angeles County,2019,628258.0307902215,44.3,8688.0,40641.0
95995,90014,CA,Los Angeles,Los Angeles County,2020,633203.2378212583,44.6,9126.0,36429.0
95995,90014,CA,Los Angeles,Los Angeles County,2021,629456.2584503319,41.5,8547.0,31332.0
95995,90014,CA,Los Angeles,Los Angeles County,2022,625040.7324166956,41.3,9273.0,26550.0
95995,90014,CA,Los Angeles,Los Angeles County,2023,602624.5413983692,38.9,9540.0,33822.0
95996,90015,CA,Los Angeles,Los Angeles County,2013,519695.1702879244,46.8,18358.0,27393.0
95996,90015,CA,Los Angeles,Los Angeles County,2014,596231.4516886856,46.1,18226.0,28953.0
95996,90015,CA,Los Angeles,Los Angeles County,2015,646957.609284367,45.9,18767.0,29684.0
95996,90015,CA,Los Angeles,Los Angeles County,2016,664755.8994861202,45.4,19378.0,30463.0
95996,90015,CA,Los Angeles,Los Angeles County,2017,696685.9795716921,45.9,20187.0,32979.0
95996,90015,CA,Los Angeles,Los Angeles County,2018,741292.0621370875,45.1,21801.0,39016.0
95996,90015,CA,Los Angeles,Los Angeles County,2019,748432.8051043279,43.1,22651.0,43890.0
95996,90015,CA,Los Angeles,Los Angeles County,2020,733547.1006015803,42.2,23900.0,48743.0
95996,90015,CA,Los Angeles,Los Angeles County,2021,724398.590859732,43.9,24228.0,53062.0
95996,90015,CA,Los Angeles,Los Angeles County,2022,738756.7709115726,44.2,25554.0,61959.0
95996,90015,CA,Los Angeles,Los Angeles County,2023,702252.1156135568,43.4,25257.0,63211.0
95997,90016,CA,Los Angeles,Los Angeles County,2013,303092.43576144817,68.9,47273.0,37242.0
95997,90016,CA,Los Angeles,Los Angeles County,2014,368638.000538104,68.4,47786.0,38050.0
95997,90016,CA,Los Angeles,Los Angeles County,2015,412149.2994458638,68.6,47590.0,38330.0
95997,90016,CA,Los Angeles,Los Angeles County,2016,446177.86638412526,68.8,47079.0,41140.0
95997,90016,CA,Los Angeles,Los Angeles County,2017,508357.2871829919,70.5,46303.0,43443.0
95997,90016,CA,Los Angeles,Los Angeles County,2018,615995.9616856219,73.2,46581.0,46680.0
95997,90016,CA,Los Angeles,Los Angeles County,2019,677751.5019480977,72.5,45899.0,48715.0
95997,90016,CA,Los Angeles,Los Angeles County,2020,741386.1769567236,72.8,46340.0,49958.0
95997,90016,CA,Los Angeles,Los Angeles County,2021,840997.9011685512,71.8,45884.0,53659.0
95997,90016,CA,Los Angeles,Los Angeles County,2022,940345.4067870635,69.8,47309.0,63090.0
95997,90016,CA,Los Angeles,Los Angeles County,2023,921108.8058670125,66.7,46102.0,71067.0
95998,90017,CA,Los Angeles,Los Angeles County,2013,473161.501435749,35.0,23755.0,21030.0
95998,90017,CA,Los Angeles,Los Angeles County,2014,566255.4737470545,36.9,23719.0,21009.0
95998,90017,CA,Los Angeles,Los Angeles County,2015,632324.890598557,36.1,24336.0,22754.0
95998,90017,CA,Los Angeles,Los Angeles County,2016,662401.7607054034,34.1,25772.0,25143.0
95998,90017,CA,Los Angeles,Los Angeles County,2017,706385.9368189134,34.8,26390.0,28638.0
95998,90017,CA,Los Angeles,Los Angeles County,2018,793931.2379449456,35.4,26728.0,31423.0
95998,90017,CA,Los Angeles,Los Angeles County,2019,808807.0034882044,35.3,27723.0,35605.0
95998,90017,CA,Los Angeles,Los Angeles County,2020,777934.2260365089,37.8,27832.0,36870.0
95998,90017,CA,Los Angeles,Los Angeles County,2021,723578.4427533126,40.4,28433.0,44607.0
95998,90017,CA,Los Angeles,Los Angeles County,2022,716252.1487508807,39.6,28754.0,46626.0
95998,90017,CA,Los Angeles,Los Angeles County,2023,691195.871083017,40.7,28981.0,51317.0
95999,90018,CA,Los Angeles,Los Angeles County,2013,288971.7094256289,63.0,48498.0,32447.0
95999,90018,CA,Los Angeles,Los Angeles County,2014,349500.3726222553,65.9,48852.0,32104.0
95999,90018,CA,Los Angeles,Los Angeles County,2015,392914.0580133078,66.3,49824.0,33864.0
95999,90018,CA,Los Angeles,Los Angeles County,2016,426638.2749199735,67.9,51639.0,35696.0
95999,90018,CA,Los Angeles,Los Angeles County,2017,493811.69323493214,67.2,52287.0,37341.0
95999,90018,CA,Los Angeles,Los Angeles County,2018,602256.9892710727,68.3,53256.0,41768.0
95999,90018,CA,Los Angeles,Los Angeles County,2019,667585.7562181749,68.5,53490.0,45984.0
95999,90018,CA,Los Angeles,Los Angeles County,2020,724219.1456965335,69.4,52444.0,49644.0
95999,90018,CA,Los Angeles,Los Angeles County,2021,811570.4426815324,69.1,51388.0,55275.0
95999,90018,CA,Los Angeles,Los Angeles County,2022,890214.3245166667,68.5,49898.0,58987.0
95999,90018,CA,Los Angeles,Los Angeles County,2023,862677.984166222,67.0,48812.0,63671.0
96000,90019,CA,Los Angeles,Los Angeles County,2013,561763.0916716872,62.9,65408.0,42043.0
96000,90019,CA,Los Angeles,Los Angeles County,2014,652491.8895732334,65.3,67606.0,43244.0
96000,90019,CA,Los Angeles,Los Angeles County,2015,704970.7579695401,67.1,67553.0,46571.0
96000,90019,CA,Los Angeles,Los Angeles County,2016,722957.3456294419,68.2,68530.0,47518.0
96000,90019,CA,Los Angeles,Los Angeles County,2017,801857.4196592342,68.9,67415.0,50671.0
96000,90019,CA,Los Angeles,Los Angeles County,2018,949780.0827556573,71.0,66245.0,52625.0
96000,90019,CA,Los Angeles,Los Angeles County,2019,1010501.4444016133,71.8,64534.0,56389.0
96000,90019,CA,Los Angeles,Los Angeles County,2020,1076263.632103001,71.0,62816.0,58313.0
96000,90019,CA,Los Angeles,Los Angeles County,2021,1183123.6718092682,66.2,61061.0,61616.0
96000,90019,CA,Los Angeles,Los Angeles County,2022,1286458.8025363756,64.0,59410.0,65972.0
96000,90019,CA,Los Angeles,Los Angeles County,2023,1258810.0523810484,60.5,59288.0,71395.0
96001,90020,CA,Los Angeles,Los Angeles County,2013,401461.8785854977,56.5,39866.0,38510.0
96001,90020,CA,Los Angeles,Los Angeles County,2014,466185.47344987653,55.4,39102.0,37121.0
96001,90020,CA,Los Angeles,Los Angeles County,2015,499389.74574077927,57.7,39866.0,38849.0
96001,90020,CA,Los Angeles,Los Angeles County,2016,523276.78361683426,62.7,40170.0,40353.0
96001,90020,CA,Los Angeles,Los Angeles County,2017,570044.3195843428,64.2,39191.0,42407.0
96001,90020,CA,Los Angeles,Los Angeles County,2018,644256.5137077702,65.8,39102.0,46504.0
96001,90020,CA,Los Angeles,Los Angeles County,2019,673397.4758484638,64.1,39189.0,49068.0
96001,90020,CA,Los Angeles,Los Angeles County,2020,687331.4302324052,60.1,39366.0,50207.0
96001,90020,CA,Los Angeles,Los Angeles County,2021,729253.8280609675,55.4,38124.0,51013.0
96001,90020,CA,Los Angeles,Los Angeles County,2022,758675.7640685504,52.4,38400.0,55321.0
96001,90020,CA,Los Angeles,Los Angeles County,2023,733711.9211339493,52.3,38361.0,55832.0
96002,90021,CA,Los Angeles,Los Angeles County,2013,406429.8272734591,39.8,2940.0,13415.0
96002,90021,CA,Los Angeles,Los Angeles County,2014,517003.66125202685,30.4,2913.0,12748.0
96002,90021,CA,Los Angeles,Los Angeles County,2015,614599.3146738288,29.6,2970.0,12813.0
96002,90021,CA,Los Angeles,Los Angeles County,2016,673610.1407568607,27.1,2954.0,12370.0
96002,90021,CA,Los Angeles,Los Angeles County,2017,758814.172071672,22.3,3158.0,12864.0
96002,90021,CA,Los Angeles,Los Angeles County,2018,856952.9850217876,22.4,2922.0,15149.0
96002,90021,CA,Los Angeles,Los Angeles County,2019,873771.0515620614,24.6,2945.0,21635.0
96002,90021,CA,Los Angeles,Los Angeles County,2020,887970.5253083726,23.0,3285.0,21625.0
96002,90021,CA,Los Angeles,Los Angeles County,2021,905227.2560354905,27.8,2724.0,25364.0
96002,90021,CA,Los Angeles,Los Angeles County,2022,939244.3846030704,30.9,2781.0,29659.0
96002,90021,CA,Los Angeles,Los Angeles County,2023,920793.5381366544,34.2,3152.0,32250.0
96003,90022,CA,East Los Angeles,Los Angeles County,2013,256470.9974746053,63.8,70147.0,38925.0
96003,90022,CA,East Los Angeles,Los Angeles County,2014,300591.739206878,64.8,69516.0,39051.0
96003,90022,CA,East Los Angeles,Los Angeles County,2015,328220.29155696055,66.2,68136.0,37916.0
96003,90022,CA,East Los Angeles,Los Angeles County,2016,346620.922815627,69.3,67191.0,40650.0
96003,90022,CA,East Los Angeles,Los Angeles County,2017,388986.27154693496,70.9,67446.0,41276.0
96003,90022,CA,East Los Angeles,Los Angeles County,2018,443601.62375687883,72.2,65890.0,43366.0
96003,90022,CA,East Los Angeles,Los Angeles County,2019,468563.31004461256,72.5,67014.0,46051.0
96003,90022,CA,East Los Angeles,Los Angeles County,2020,505910.1103848534,70.7,66168.0,51183.0
96003,90022,CA,East Los Angeles,Los Angeles County,2021,567915.7926515756,66.7,65110.0,57464.0
96003,90022,CA,East Los Angeles,Los Angeles County,2022,628540.6313718194,65.1,64147.0,65142.0
96003,90022,CA,East Los Angeles,Los Angeles County,2023,638634.1357759639,63.9,61638.0,67829.0
96004,90023,CA,Los Angeles,Los Angeles County,2013,214521.5487115969,58.8,45126.0,33849.0
96004,90023,CA,Los Angeles,Los Angeles County,2014,260794.40233366695,63.9,45886.0,37082.0
96004,90023,CA,Los Angeles,Los Angeles County,2015,285576.1427979828,64.4,46288.0,35736.0
96004,90023,CA,Los Angeles,Los Angeles County,2016,307232.324533708,65.1,46611.0,37472.0
96004,90023,CA,Los Angeles,Los Angeles County,2017,354987.146450504,66.8,47229.0,40225.0
96004,90023,CA,Los Angeles,Los Angeles County,2018,414730.8967747178,67.9,46780.0,41308.0
96004,90023,CA,Los Angeles,Los Angeles County,2019,444067.5910942273,65.8,46680.0,42972.0
96004,90023,CA,Los Angeles,Los Angeles County,2020,488164.2897499592,65.4,46517.0,45991.0
96004,90023,CA,Los Angeles,Los Angeles County,2021,545619.4313273883,66.3,45732.0,48293.0
96004,90023,CA,Los Angeles,Los Angeles County,2022,603943.7675893271,65.6,44558.0,52918.0
96004,90023,CA,Los Angeles,Los Angeles County,2023,611090.5819736087,64.9,44608.0,56623.0
96005,90024,CA,Los Angeles,Los Angeles County,2013,782365.9201455588,49.7,50964.0,54373.0
96005,90024,CA,Los Angeles,Los Angeles County,2014,867415.9938371439,49.2,50117.0,59125.0
96005,90024,CA,Los Angeles,Los Angeles County,2015,912742.4458297538,50.2,50693.0,57202.0
96005,90024,CA,Los Angeles,Los Angeles County,2016,920376.9979284998,52.4,49737.0,57210.0
96005,90024,CA,Los Angeles,Los Angeles County,2017,1021906.0380240221,50.6,49718.0,59418.0
96005,90024,CA,Los Angeles,Los Angeles County,2018,1177589.863283836,49.0,50288.0,63306.0
96005,90024,CA,Los Angeles,Los Angeles County,2019,1218430.4008211012,48.6,51627.0,65855.0
96005,90024,CA,Los Angeles,Los Angeles County,2020,1227472.676957987,45.7,52069.0,63344.0
96005,90024,CA,Los Angeles,Los Angeles County,2021,1316812.7646137287,42.5,50611.0,67422.0
96005,90024,CA,Los Angeles,Los Angeles County,2022,1426009.8575085767,38.4,50392.0,74852.0
96005,90024,CA,Los Angeles,Los Angeles County,2023,1383646.9716217194,36.9,50830.0,79994.0
96006,90025,CA,Los Angeles,Los Angeles County,2013,628317.1564802547,66.0,43555.0,73478.0
96006,90025,CA,Los Angeles,Los Angeles County,2014,701817.9044124199,64.4,45284.0,71278.0
96006,90025,CA,Los Angeles,Los Angeles County,2015,740942.1807896082,67.0,46107.0,71183.0
96006,90025,CA,Los Angeles,Los Angeles County,2016,771757.1278225944,66.7,46520.0,72653.0
96006,90025,CA,Los Angeles,Los Angeles County,2017,839222.3886923053,65.4,47453.0,78713.0
96006,90025,CA,Los Angeles,Los Angeles County,2018,961369.4495344455,67.5,47967.0,83655.0
96006,90025,CA,Los Angeles,Los Angeles County,2019,991948.5101676647,67.1,46883.0,87280.0
96006,90025,CA,Los Angeles,Los Angeles County,2020,1015462.3504098043,63.5,47438.0,97791.0
96006,90025,CA,Los Angeles,Los Angeles County,2021,1069623.9457367272,58.6,44608.0,100453.0
96006,90025,CA,Los Angeles,Los Angeles County,2022,1138745.2979494666,54.3,44429.0,103511.0
96006,90025,CA,Los Angeles,Los Angeles County,2023,1109181.4166765695,50.1,45238.0,104627.0
96007,90026,CA,Los Angeles,Los Angeles County,2013,563703.2175754567,58.8,68726.0,44327.0
96007,90026,CA,Los Angeles,Los Angeles County,2014,642857.450051425,61.1,67986.0,46435.0
96007,90026,CA,Los Angeles,Los Angeles County,2015,696478.9155769161,61.2,68520.0,47993.0
96007,90026,CA,Los Angeles,Los Angeles County,2016,715138.0181559982,62.7,67557.0,51568.0
96007,90026,CA,Los Angeles,Los Angeles County,2017,792175.734067143,62.7,68609.0,54342.0
96007,90026,CA,Los Angeles,Los Angeles County,2018,937584.3839052884,64.1,69589.0,60820.0
96007,90026,CA,Los Angeles,Los Angeles County,2019,971346.4483318318,64.0,68906.0,65269.0
96007,90026,CA,Los Angeles,Los Angeles County,2020,1031291.6671516906,62.7,67657.0,67435.0
96007,90026,CA,Los Angeles,Los Angeles County,2021,1130774.4973916507,59.0,65921.0,70436.0
96007,90026,CA,Los Angeles,Los Angeles County,2022,1225399.0196732527,55.9,64769.0,80549.0
96007,90026,CA,Los Angeles,Los Angeles County,2023,1183119.8522033982,54.4,62902.0,85835.0
96008,90027,CA,Los Angeles,Los Angeles County,2013,834597.0054538684,65.6,45942.0,47993.0
96008,90027,CA,Los Angeles,Los Angeles County,2014,939068.4612238003,64.7,46025.0,50316.0
96008,90027,CA,Los Angeles,Los Angeles County,2015,988139.7817211407,63.7,46646.0,51595.0
96008,90027,CA,Los Angeles,Los Angeles County,2016,981770.6367151017,65.0,46043.0,52922.0
96008,90027,CA,Los Angeles,Los Angeles County,2017,1100762.9408881022,65.1,45616.0,58344.0
96008,90027,CA,Los Angeles,Los Angeles County,2018,1306170.8973084248,64.2,44686.0,64091.0
96008,90027,CA,Los Angeles,Los Angeles County,2019,1348925.9130511612,65.3,44770.0,66947.0
96008,90027,CA,Los Angeles,Los Angeles County,2020,1433348.471216537,60.3,45996.0,71651.0
96008,90027,CA,Los Angeles,Los Angeles County,2021,1601628.3174528636,54.9,44678.0,78356.0
