CountyName,year,log_price,wfh_rate,median_income,unemployment_rate,population,n_zips
Riverside County,2018,12.801544466393043,5.10768284533029,67915.79319664171,0.0867747020967755,2383660.0,68.0
Riverside County,2019,12.838816631911556,5.3697798993445796,71400.73155431371,0.075472317810786,2412190.0,68.0
Riverside County,2020,12.895410521421192,6.3505289483249365,74826.00793496757,0.0730100110437491,2437578.0,68.0
Riverside County,2021,13.077630649721057,8.041296955326342,80466.25472001353,0.0725178056732652,2411063.0,68.0
Riverside County,2022,13.246669092539042,9.314896476971347,88403.47304366418,0.0679641049026098,2431970.0,68.0
Riverside County,2023,13.24194935532285,10.961158297941738,93149.44064709851,0.0664932912452936,2452795.0,68.0
Sacramento County,2017,12.716448710510655,5.519602635694152,64150.604574764686,0.0876552053303698,1434347.0,49.0
Sacramento County,2018,12.802066615741285,5.885808578337717,68467.4609425329,0.0725727091578507,1449838.0,49.0
Sacramento County,2019,12.838483179609762,6.272824248143001,71663.9704135512,0.0640495611907447,1465671.0,49.0
Sacramento County,2020,12.898700841256957,8.994848113448686,75379.60285657099,0.0635380164534809,1478836.0,49.0
Sacramento County,2021,13.06530848866765,12.188279502965644,80787.69540278778,0.0652709764423447,1504564.0,49.0
Sacramento County,2022,13.188532011648546,14.89002476635823,88416.35636285525,0.0630415047587574,1513000.0,49.0
Sacramento County,2023,13.137155300213673,17.27893538505813,92440.76999244654,0.0645787163214491,1518511.0,49.0
San Benito County,2017,13.251345113971123,3.7508247129688175,82529.71167093747,0.0870535392192751,60098.0,3.0
San Benito County,2018,13.294669714874804,3.8573324465722325,84395.74430350591,0.0732694585657174,60783.0,3.0
San Benito County,2019,13.321535149807495,3.320294598920107,88169.25146302822,0.068434327007016,61858.0,3.0
San Benito County,2020,13.361592445594098,5.586290178571428,87674.6734784823,0.0758264069264069,62832.0,3.0
San Benito County,2021,13.524158264273927,7.737578578880981,96404.41476556052,0.073181719793824,64217.0,3.0
San Benito County,2022,13.623227153986294,8.949066122267801,107500.22102491888,0.0639201922488214,65332.0,3.0
San Benito County,2023,13.558661697643174,10.763241650896639,111431.4113123667,0.0604855426391517,66582.0,3.0
San Bernardino County,2017,12.622553234833374,4.726104151772155,60222.13824542195,0.100947882583327,2097249.0,76.0
San Bernardino County,2018,12.744349526509351,4.826117194853605,63156.5528858084,0.0895519154086446,2111847.0,76.0
